Dist Code,Year,State Code,State Name,Dist Name,RICE AREA (1000 ha),RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT AREA (1000 ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM AREA (1000 ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM AREA (1000 ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM AREA (1000 ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET AREA (1000 ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE AREA (1000 ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET AREA (1000 ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY AREA (1000 ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA AREA (1000 ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA AREA (1000 ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES AREA (1000 ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT AREA (1000 ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM AREA (1000 ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD AREA (1000 ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER AREA (1000 ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR AREA (1000 ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED AREA (1000 ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER AREA (1000 ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN AREA (1000 ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS AREA (1000 ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE AREA (1000 ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON AREA (1000 ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha),FRUITS AREA (1000 ha),VEGETABLES AREA (1000 ha),FRUITS AND VEGETABLES AREA (1000 ha),POTATOES AREA (1000 ha),ONION AREA (1000 ha),FODDER AREA (1000 ha)
238,1991,16,Uttarakhand,Almorah,37.26,45.54,1222.22,63.35,62.22,982.16,0,0,0,0,0,0,0,0,0,0,0,0,3,3.42,1140,0,0,0,6.05,6.97,1152.07,0.09,0.08,888.89,0.01,0.01,1000,4.07,2.62,643.73,0,0,0,0.16,0.03,187.5,0.64,0.56,875,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,1266.67,0.95,0.78,821.05,0,0.01,0,0,0,0,0.4,2.48,2.88,1.26,0.25,0
238,1992,16,Uttarakhand,Almorah,35.42,43.72,1234.33,60.18,59.5,988.7,0,0,0,0,0,0,0,0,0,0,0,0,2.09,2.21,1057.42,0,0,0,6.09,6.36,1044.33,0.09,0.08,888.89,0.01,0.01,1000,4.07,2.6,638.82,0,0,0,0.16,0.04,250,0.64,0.47,734.38,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.19,1266.67,0.95,0.7,736.84,0,0.01,0,0,0,0,0.4,2.48,2.88,1.26,0.25,0
238,1993,16,Uttarakhand,Almorah,37.35,36.67,981.79,59.76,68.79,1151.1,0,0,0,0,0,0,0,0,0,0,0,0,2.33,2.66,1141.63,0,0,0,5.44,5.4,992.65,0.09,0.08,888.89,0.01,0,0,4.07,2.51,616.71,0,0,0,0.16,0.02,125,0.64,0.64,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0.15,1000,0.95,0.81,852.63,0,0.01,0,0,0,0,0.4,2.48,2.88,1.26,0.25,0
238,1994,16,Uttarakhand,Almorah,38.25,43.05,1125.49,62.62,66.22,1057.49,0,0,0,0,0,0,0,0,0,0,0,0,2.55,2.9,1137.25,0,0,0,5.41,6.45,1192.24,0.04,0.03,750,0.01,0.01,1000,3.54,2.41,680.79,0,0,0,0.14,0.02,142.86,0.76,0.76,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.43,1075,1.3,1.22,938.46,0,0,0,0,0,0,0.41,2.92,3.33,1.62,0.29,0
238,1995,16,Uttarakhand,Almorah,37.3,45.36,1216.09,57.55,67.03,1164.73,0,0,0,0,0,0,0,0,0,0,0,0,2.36,2.8,1186.44,0,0,0,5.74,6.09,1060.98,0.04,0.03,750,0.01,0.01,1000,3.54,2.14,604.52,0,0,0,0.14,0.02,142.86,0.76,0.82,1078.95,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.31,775,1.3,1.14,876.92,0,0,0,0,0,0,0.41,2.92,3.32,1.62,0.29,0
238,1996,16,Uttarakhand,Almorah,36.3,38.48,1060.06,53.73,57.81,1075.94,0,0,0,0,0,0,0,0,0,0,0,0,2.07,2.43,1173.91,0,0,0,4.94,4.43,896.76,0.04,0.04,1000,0.01,0.01,1000,3.54,2.53,714.69,0,0,0,0.14,0.02,142.86,0.76,0.8,1052.63,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.19,475,1.3,1,769.23,0,0,0,0,0,0,0.41,2.92,3.32,1.62,0.29,0
238,1997,16,Uttarakhand,Almorah,34.81,39.22,1126.69,56.02,59.7,1065.69,0,0,0,0,0,0,0,0,0,0,0,0,2.35,2.74,1165.96,0,0,0,4.49,4.95,1102.45,0.04,0.03,750,0.01,0.01,1000,3.54,2.29,646.89,0,0,0,0.14,0.02,142.86,0.76,0.44,578.95,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.19,475,1.3,0.65,500,0,0,0,0,0,0,0.41,2.92,3.33,1.62,0.29,0
238,1998,16,Uttarakhand,Almorah,36.48,43.8,1200.66,58.03,54.46,938.48,0,0,0,0,0,0,0,0,0,0,0,0,2.45,2.59,1057.14,0,0,0,5.4,5.34,988.89,0.04,0.03,750,0.01,0.01,1000,3.54,2.15,607.34,0,0,0,0.14,0.02,142.86,0.76,0.63,828.95,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.16,400,1.3,0.81,623.08,0,0,0,0,0,0,0.41,2.91,3.32,1.62,0.29,0
238,1999,16,Uttarakhand,Almorah,39.12,45.95,1174.59,59.58,72.75,1221.05,0,0,0,0,0,0,0,0,0,0,0,0,2.73,3.35,1227.11,43.61,53.58,1228.62,5.38,7.08,1315.99,0.02,0.02,1000,0.01,0.01,1000,3.43,2.45,714.29,0,0,0,0,0,0,0.64,0.66,1031.25,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.3,750,1.18,0.98,830.51,0,0,0,0,0,0,0.22,3.56,3.79,1.95,0.39,0.01
238,2000,16,Uttarakhand,Almorah,34.32,46.59,1357.52,55.56,61.51,1107.09,0,0,0,0,0,0,0,0,0,0,0,0,2.31,2.93,1268.4,39.05,44.73,1145.45,6.31,7.27,1152.14,0.01,0,0,0.01,0,0,6.88,3.89,565.41,0,0,0,0.13,0.02,153.85,0.49,0.21,428.57,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.23,589.74,1.05,0.46,438.1,0,0,0,0,0,0,0.1,1.56,1.66,1.12,0.45,0
238,2001,16,Uttarakhand,Almorah,34.94,43.52,1245.56,54.74,51.21,935.51,0,0,0,0,0,0,0,0,0,0,0,0,2.49,2.93,1176.71,41.25,46.69,1131.88,4.28,4.22,985.98,0.05,0.02,400,0,0,0,7.24,3.87,534.53,0,0,0,0.15,0.02,133.33,0.38,0.16,421.05,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.36,562.5,1.23,0.57,463.41,0,0,0,0,0,0,0.1,2.19,2.3,1.76,0.43,0
238,2002,16,Uttarakhand,Almorah,37.18,29.12,783.22,59.5,60.88,1023.19,0,0,0,0,0,0,0,0,0,0,0,0,2.49,1.98,795.18,40.35,33.14,821.31,5.47,5.79,1058.5,0.03,0.02,666.67,0,0,0,1.75,1,571.43,0,0,0,0.13,0.01,76.92,0.49,0.2,408.16,0,0,0,0,0,0,0,0,0,0.06,0.04,666.67,0.33,0.17,515.15,0.19,0,0,0,0,0,0,0,0,0.1,2.26,2.36,1.79,0.47,0
238,2003,16,Uttarakhand,Almorah,38.81,32.76,844.11,67.27,70.95,1054.7,0,0,0,0,0,0,0,0,0,0,0,0,2.85,2.26,792.98,46.27,39.14,845.9,6.06,6.55,1080.86,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0.04,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,1.08,1479.45,0,0,0,0,0,0,0,0,0,0.1,3.44,3.55,0.71,0.42,0.02
238,2004,16,Uttarakhand,Almorah,34.69,40.71,1173.54,60.24,44.83,744.19,0,0,0,0,0,0,0,0,0,0,0,0,2.48,2.79,1125,39.13,44.3,1132.12,4.56,3.9,855.26,0,0,0,0.01,0,0,1.65,0.9,545.45,0,0,0,0.2,0.05,250,0.88,0.42,477.27,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.45,1184.21,0,0,0,0,0,0,0,0,0,0.1,3.74,3.85,1.06,0.44,0.01
238,2005,16,Uttarakhand,Almorah,35.07,39.83,1135.73,59.6,77.36,1297.99,0,0,0,0,0,0,0,0,0,0,0,0,3.46,3.92,1132.95,49.92,54.44,1090.54,4.11,5.61,1364.96,0.01,0.01,1000,0,0,0,1.44,6.43,4465.28,0,0,0,1.22,0.28,229.51,0.58,0.25,431.03,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.45,1216.22,0,0,0,0,0,0,0,0,0,0.1,2.9,3.01,0.6,0.53,0
238,2006,16,Uttarakhand,Almorah,33.27,38.95,1170.72,63.86,45.07,705.76,0,0,0,0,0,0,0,0,0,0,0,0,2.19,1.46,666.67,46.38,49.6,1069.43,5.44,2.67,490.81,0.03,0.02,666.67,0,0,0,4.56,3.98,872.81,0,0,0,0.21,0.09,428.57,0.53,0.29,547.17,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.11,550,0,0,0,0,0,0,0,0,0,0.12,3.52,3.64,0.8,0.45,0.05
238,2007,16,Uttarakhand,Almorah,33.41,40.1,1200.24,57.62,47.86,830.61,0,0,0,0,0,0,0,0,0,0,0,0,2.55,2.65,1039.22,42.74,51.42,1203.09,6.08,5.43,893.09,0.03,0.01,333.33,0,0,0,5.28,4.82,912.88,0,0,0,0.11,0.02,181.82,0.95,0.28,294.74,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.62,1291.67,0.59,0.64,1084.75,0,0,0,0,0,0,0.04,3.08,3.13,1.03,0.52,0.02
238,2008,16,Uttarakhand,Almorah,36.66,42.95,1171.58,62.37,51.23,821.39,0,0,0,0,0,0,0,0,0,0,0,0,2.77,3,1083.03,45,60.88,1352.89,4.24,3.5,825.47,0.02,0,0,0.01,0,0,8.42,5.38,638.95,0,0,0,0.05,0.02,400,0.4,0.1,250,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.83,1317.46,0.68,0.85,1250,0,0,0,0,0,0,0,2.44,2.44,0.95,0.61,0
238,2009,16,Uttarakhand,Almorah,33.29,37.87,1137.58,63.9,63.94,1000.63,0,0,0,0,0,0,0,0,0,0,0,0,2.43,2.59,1065.84,43.89,49.24,1121.9,4.47,4.23,946.31,0.01,0,0,0.03,0.01,333.33,9.52,7.51,788.87,0,0,0,0.21,0.04,190.48,0.57,0.29,508.77,0,0,0,0,0,0,0,0,0,0,0,0,0.77,1.03,1337.66,1.55,1.36,877.42,0,0,0,0,0,0,0.01,3.17,3.18,1.02,0.71,0.01
238,2010,16,Uttarakhand,Almorah,32.99,36.41,1103.67,54.83,70.26,1281.42,0,0,0,0,0,0,0,0,0,0,0,0,1.96,3.29,1678.57,42.29,51.1,1208.32,4.54,5.03,1107.93,0.11,0.06,545.45,0,0,0,0,0,0,0,0,0,0.13,0.03,230.77,0.56,0.36,642.86,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0.48,1297.3,0,0,0,0,0,0,0,0,0,0.01,3.32,3.33,1.26,0.59,0
238,2011,16,Uttarakhand,Almorah,32.47,40.71,1253.77,51.28,57.98,1130.66,0,0,0,0,0,0,0,0,0,0,0,0,1.9,3.23,1700,39.58,51.47,1300.4,3.69,4.49,1216.8,0.11,0.06,545.45,0.07,0.05,714.29,0,0,0,0,0,0,0.12,0.03,250,0.56,0.38,678.57,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.82,1389.83,0,0,0,0,0,0,0,0,0,0.01,2.7,2.71,1.14,0.51,0
238,2012,16,Uttarakhand,Almorah,31.56,39.4,1248.42,52.78,73.45,1391.63,0,0,0,0,0,0,0,0,0,0,0,0,2.46,3.7,1504.07,38.96,48.33,1240.5,3.74,4.55,1216.58,0.01,0,0,0.02,0.02,1000,0,0,0,0.03,0.03,1000,0.1,0.02,200,0.78,0.37,474.36,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.71,1420,0,0,0,0,0,0,0,0,0,0.4,3.45,3.86,2.04,0.47,0
238,2013,16,Uttarakhand,Almorah,29.18,38.04,1303.63,49.45,70.39,1423.46,0,0,0,0,0,0,0,0,0,0,0,0,1.96,2.43,1239.8,39.33,47.64,1211.29,3.98,5.31,1334.17,0.03,0.02,666.67,0.03,0.03,1000,0,0,0,0,0,0,0.16,0.04,250,0.69,0.48,695.65,0,0,0,0,0,0,0,0,0,0.01,0.01,1000,0.42,0.59,1404.76,0,0,0,0,0,0,0,0,0,0.4,3.25,3.66,1.73,0.48,0
238,2014,16,Uttarakhand,Almorah,30.03,39.7,1322.01,50.86,54.95,1080.42,0,0,0,0,0,0,0,0,0,0,0,0,2.28,2.58,1131.58,39.94,49.36,1235.85,3.61,3.68,1019.39,0.01,0,0,0.05,0.04,800,0,0,0,0,0,0,0.15,0.04,266.67,0.87,0.45,517.24,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0.3,714.29,0,0,0,0,0,0,0,0,0,0.4,3.58,3.98,1.28,0.64,0.01
238,2015,16,Uttarakhand,Almorah,31.9,39.18,1228.21,49.79,33.45,671.82,0,0,0,0,0,0,0,0,0,0,0,0,2.15,1.42,660.47,39.39,47.91,1216.3,3.92,3.28,836.73,0.04,0.02,500,0.02,0.02,1000,8.03,6.72,836.9,0,0,0,0.13,0.04,307.69,0.64,0.24,375,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0.65,1015.55,1.42,0.93,654.93,0,0,0,0,0,0,0.4,2.29,2.69,0.7,0.55,0.01
238,2016,16,Uttarakhand,Almorah,29.64,40.74,1374.8,47.15,51.28,1087.56,0,0,0,0,0,0,0,0,0,0,0,0,2.32,2.14,922.28,39.1,54.16,1385,4.13,4.31,1044.82,0.09,0.05,551.72,0.07,0.04,571.43,8.01,6.45,805.55,0,0,0,0.13,0.04,271.32,0.81,0.31,383.85,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.35,898.22,0,0,0,0,0,0,0,0,0,0.4,2.45,2.85,0.86,0.73,0.04
238,2017,16,Uttarakhand,Almorah,28.79,36.67,1273.68,45.16,61.66,1365.53,0,0,0,0,0,0,0,0,0,0,0,0,2.16,2.83,1307.12,36.92,40.28,1091.07,4.04,4.15,1027.45,0.06,0.04,609.37,0.1,0.05,546.39,8.65,7.47,864.26,0,0,1000,0.15,0.04,261.44,1.35,1.14,842.34,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0.46,948.13,0,0,0,0,0,0,0,0,0,0.12,3.52,3.63,1.25,0.97,0.02
239,1966,16,Uttarakhand,Pithorgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,-1
239,1967,16,Uttarakhand,Pithorgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,-1
239,1968,16,Uttarakhand,Pithorgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,-1
239,1969,16,Uttarakhand,Pithorgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,-1
239,1970,16,Uttarakhand,Pithorgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,-1,-1,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,-1,-1,0,0,0,0,0,0,0.21,0.91,1.12,0.91,0,0
239,1971,16,Uttarakhand,Pithorgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,-1
239,1972,16,Uttarakhand,Pithorgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,-1,-1,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52,-1,-1,0,0,0,0,0,0,0.21,0.91,1.12,0.91,0,0
239,1973,16,Uttarakhand,Pithorgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,0,0,-1
239,1974,16,Uttarakhand,Pithorgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,-1,-1,0,0,0,0.1,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1,-1,0,0,0,0,0,0,0.21,0.91,1.12,0.91,0,0
239,1975,16,Uttarakhand,Pithorgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,-1,-1,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,-1,-1,0,0,0,0,0,0,0.21,0.91,1.12,0.91,0,0
239,1976,16,Uttarakhand,Pithorgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,-1,-1,0,0,0,0.1,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,-1,-1,0,0,0,0,0,0,0.21,0.91,1.12,0.91,0,0
239,1977,16,Uttarakhand,Pithorgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.8,30.9,1355.26,0,0,0,0,0,0,0,0,0,0.24,-1,-1,0,0,0,0.1,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,-1,-1,0,0,0,0,0,0,0.21,0.91,1.12,0.91,0,0
239,1978,16,Uttarakhand,Pithorgarh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,23.2,1148.51,0,0,0,0,0,0,0,0,0,7.33,-1,-1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-1,-1,0,0,0,0,0,0,0.35,1.82,2.17,0.93,0.14,0.01
239,1979,16,Uttarakhand,Pithorgarh,26.6,21.1,793.23,43.2,42.4,981.48,0,0,0,0,0,0,0,0,0,0,0,0,4.2,4.6,1095.24,22.3,23.5,1053.81,9,8.8,977.78,0.1,0.1,1000,0,0,0,7.23,-1,-1,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-1,-1,0,0,0,0,0,0,0.35,1.82,2.17,0.93,0.14,0.01
239,1980,16,Uttarakhand,Pithorgarh,27.7,26.8,967.51,41.3,53.8,1302.66,0,0,0,0,0,0,0,0,0,0,0,0,3.6,4.1,1138.89,21.7,24.2,1115.21,7.4,8.7,1175.68,0.1,0.1,1000,0,0,0,7.23,-1,-1,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,-1,-1,0,0,0,0,0,0,0.35,1.82,2.17,0.93,0.14,0.01
239,1981,16,Uttarakhand,Pithorgarh,35.1,33.2,945.87,43.6,52.1,1194.95,0,0,0,0,0,0,0,0,0,0,0,0,5.3,6,1132.08,23.4,27.6,1179.49,8.5,10.5,1235.29,0.1,0.1,1000,0,0,0,7.23,-1,-1,0,0,0,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,-1,-1,0,0,0,0,0,0,0.35,1.82,2.17,0.93,0.14,0.01
239,1982,16,Uttarakhand,Pithorgarh,31.1,31.8,1022.51,50.8,67.8,1334.65,0,0,0,0,0,0,0,0,0,0,0,0,5.5,7,1272.73,21.3,25,1173.71,7.3,8.2,1123.29,0.1,0.1,1000,0,0,0,7.23,-1,-1,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,13.5,1000,0.45,-1,-1,0,0,0,0,0,0,0.35,1.82,2.17,0.93,0.14,0.01
239,1983,16,Uttarakhand,Pithorgarh,39.8,45.1,1133.17,39.5,45,1139.24,0,0,0,0,0,0,0,0,0,0,0,0,8.3,12.6,1518.07,25.6,33.2,1296.88,8.9,11.7,1314.61,0.1,0.1,1000,0,0,0,7.23,-1,-1,0,0,0,0.4,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,13.5,1000,0.34,-1,-1,0,0,0,0,0,0,0.35,1.82,2.17,0.93,0.14,0.01
239,1984,16,Uttarakhand,Pithorgarh,51.5,57.1,1108.74,57.1,57.4,1005.25,0,0,0,0,0,0,0,0,0,0,0,0,6.3,9,1428.57,30.8,37.8,1227.27,8.7,7.4,850.57,0,0,0,0,0.1,0,9.41,-1,-1,0,0,0,0.1,0,0,0.2,0.1,500,0,0,0,0,0,0,0,0,0,0,0,0,18,16.2,900,0.44,-1,-1,0,0.1,0,0,0,0,0.31,3.19,3.5,1.98,0.28,0
239,1985,16,Uttarakhand,Pithorgarh,29.4,32.8,1115.65,44.6,53.4,1197.31,0,0,0,0,0,0,0,0,0,0,0,0,3.7,5,1351.35,19.7,25.6,1299.49,6.3,7.7,1222.22,0,0,0,0,0.1,0,9.41,-1,-1,0,0,0,0.1,0,0,0.2,0.1,500,0,0,0,0,0,0,0,0,0,0,0,0,19.9,19.2,964.82,0.44,-1,-1,0,0.1,0,0,0,0,0.31,3.19,3.5,1.98,0.28,0
239,1986,16,Uttarakhand,Pithorgarh,36.8,41,1114.13,50.2,67.3,1340.64,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.9,1181.82,20.8,26.6,1278.85,5.8,8.3,1431.03,0,0,0,0,0,0,9.41,-1,-1,0,0,0,0.1,0,0,0.2,0.1,500,0,0,0,0,0,0,0,0,0,0,0,0,23,22.4,973.91,0.44,-1,-1,0,0.1,0,0,0,0,0.31,3.19,3.5,1.98,0.28,0
239,1987,16,Uttarakhand,Pithorgarh,34.7,35.1,1011.53,44,55.1,1252.27,0,0,0,0,0,0,0,0,0,0,0,0,4.6,5.5,1195.65,20.5,22.6,1102.44,7.2,10.8,1500,0,0,0,0,0,0,9.41,-1,-1,0,0,0,0.1,0,0,0.2,0.1,500,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1000,0.44,-1,-1,0,0.1,0,0,0,0,0.31,3.19,3.5,1.98,0.28,0
239,1988,16,Uttarakhand,Pithorgarh,41.4,47,1135.27,48.9,65,1329.24,0,0,0,0,0,0,0,0,0,0,0,0,4.1,4.8,1170.73,24.9,35.9,1441.77,7.3,11.5,1575.34,0,0,0,0,0,0,9.3,-1,-1,0,0,0,0.1,0,0,0.2,0.2,1000,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1000,0.4,0.3,750,0,0.1,0,0,0,0,0.31,3.19,3.5,-1,-1,0
239,1989,16,Uttarakhand,Pithorgarh,43.7,51.4,1176.2,51.7,60.8,1176.02,0,0,0,0,0,0,0,0,0,0,0,0,5,6.6,1320,24.5,33.6,1371.43,8.1,10,1234.57,0,0,0,0,0,0,6.27,4.09,652.31,0,0,0,0.1,0,0,0.4,0.3,750,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,1000,0.5,0.36,720,0,0.1,0,0,0,0,0.34,3.39,3.74,2.02,0.25,0.01
239,1990,16,Uttarakhand,Pithorgarh,33.39,37.4,1120.1,40.24,52.55,1305.91,0,0,0,0,0,0,0,0,0,0,0,0,3.98,6.27,1575.38,0,0,0,5.55,8.47,1526.13,0.05,0.04,800,0,0,0,6.22,4.57,734.73,0,0,0,0.06,0.01,166.67,0.42,0.42,1000,0,0,0,0,0,0,0,0,0,0.01,0.01,1000,0.43,0.55,1279.07,0.48,0.43,895.83,0.02,0.11,5500,0,0,0,0.34,3.39,3.74,2.02,0.25,0
239,1991,16,Uttarakhand,Pithorgarh,30.93,37.48,1211.77,37.13,53.62,1444.12,0,0,0,0,0,0,0,0,0,0,0,0,4.46,6.85,1535.87,0,0,0,4.73,7.36,1556.03,0.05,0.04,800,0,0,0,6.22,4.47,718.65,0,0,0,0.06,0.01,166.67,0.42,0.37,880.95,0,0,0,0,0,0,0,0,0,0.01,0.01,1000,0.43,0.55,1279.07,0.91,0.93,1021.98,0.02,0.11,5500,0,0,0,0.34,3.39,3.74,2.02,0.25,0
239,1992,16,Uttarakhand,Pithorgarh,34.86,43.33,1242.97,40.42,61.53,1522.27,0,0,0,0,0,0,0,0,0,0,0,0,3.61,4.61,1277.01,0,0,0,5.87,8.25,1405.45,0.05,0.04,800,0,0,0,6.22,4.28,688.1,0,0,0,0.06,0.01,166.67,0.42,0.31,738.1,0,0,0,0,0,0,0,0,0,0.01,0.01,1000,0.43,0.53,1232.56,0.91,0.86,945.05,0.02,0.11,5500,0,0,0,0.34,3.39,3.73,2.02,0.25,0
